locnumber;standyear;rotation;clone;repetition;shoots;dbh1;d0.1 1;dbh2;d0.1 2;dbh3;d0.1 3;dbh4;d0.1 4;dbh5;d0.1 5;dbh6;d0.1 6;dbh7;d0.1 7;dbh8;d0.1 8;dbh9;d0.1 9;dbh10;d0.1 10;dbh11;d0.1 11;dbh12;dbh13;dbh14;dbh15;height;l 1;l 2;l 3;l 4;l 5;l 6;l 7;l 8;l 9;l 10;l 11;l 12;l 13;remark;location;acqdate;treenumber
37;3;1;2;3;1;21;40;;;;;;;;;;;;;;;;;;;;;;;;;;54,9;;;;;;;;;;;;;;;20101109;103
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;104
37;3;1;2;3;1;43;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;105
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;106
37;3;1;2;3;1;48;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;107
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;108
37;3;1;2;3;1;39;45;;;;;;;;;;;;;;;;;;;;;;;;;;62,7;;;;;;;;;;;;;;;20101109;109
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;110
37;3;1;2;3;1;58;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;111
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;112
37;3;1;2;3;1;54;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;113
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;114
37;3;1;2;3;1;12;19;;;;;;;;;;;;;;;;;;;;;;;;;;32,1;;;;;;;;;;;;;;;20101109;115
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;116
37;3;1;2;3;1;50;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;117
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;118
37;3;1;2;3;1;52;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;119
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;120
37;3;1;2;3;1;51;63;;;;;;;;;;;;;;;;;;;;;;;;;;66,8;;;;;;;;;;;;;;;20101109;121
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;122
37;3;1;2;3;1;12;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;123
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;124
37;3;1;2;3;1;16;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;125
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;126
37;3;1;2;3;1;43;54;;;;;;;;;;;;;;;;;;;;;;;;;;60,7;;;;;;;;;;;;;;;20101109;127
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;128
37;3;1;2;3;2;35;51;9;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;129
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;130
37;3;1;2;3;1;11;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;131
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;132
37;3;1;2;3;1;23;26;;;;;;;;;;;;;;;;;;;;;;;;;;42,9;;;;;;;;;;;;;;;20101109;133
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;134
37;3;1;2;3;1;10;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;135
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;136
37;3;1;2;3;1;47;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;137
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;138
37;3;1;2;3;1;7;15;;;;;;;;;;;;;;;;;;;;;;;;;;22,8;;;;;;;;;;;;;;;20101109;139
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;140
37;3;1;2;3;1;54;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;141
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;142
37;3;1;2;3;1;19;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;143
37;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;144
37;3;1;3;3;2;51;66;9;13;;;;;;;;;;;;;;;;;;;;;;;;60,3;19;;;;;;;;;;;;;;20101109;97
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;98
37;3;1;3;3;1;37;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;99
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;100
37;3;1;3;3;3;27;32;36;43;12;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;101
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;102
37;3;1;3;3;1;38;42;;;;;;;;;;;;;;;;;;;;;;;;;;57,1;;;;;;;;;;;;;;;20101109;103
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;104
37;3;1;3;3;1;32;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;105
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;106
37;3;1;3;3;1;26;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;107
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;108
37;3;1;3;3;1;22;26;;;;;;;;;;;;;;;;;;;;;;;;;;47,25;;;;;;;;;;;;;;;20101109;109
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;110
37;3;1;3;3;1;52;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;111
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;112
37;3;1;3;3;1;49;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;113
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;114
37;3;1;3;3;1;9;33;;;;;;;;;;;;;;;;;;;;;;;;;;25,7;;;;;;;;;;;;;oberer Teil abgestorben;;20101109;115
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;116
37;3;1;3;3;2;39;44;26;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;117
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;118
37;3;1;3;3;1;52;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;119
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;120
37;3;1;3;3;1;11;16;;;;;;;;;;;;;;;;;;;;;;;;;;27,6;;;;;;;;;;;;;;;20101109;121
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;122
37;3;1;3;3;1;27;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;123
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;124
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;125
37;3;1;3;3;2;53;68;19;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;126
37;3;1;3;3;1;50;54;;;;;;;;;;;;;;;;;;;;;;;;;;66,2;;;;;;;;;;;;;;;20101109;127
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;128
37;3;1;3;3;1;53;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;129
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;130
37;3;1;3;3;1;17;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;131
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;132
37;3;1;3;3;2;51;63;8;11;;;;;;;;;;;;;;;;;;;;;;;;62,45;17;;;;;;;;;;;;;;20101109;133
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;134
37;3;1;3;3;2;47;61;40;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;135
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;136
37;3;1;3;3;1;23;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;137
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;138
37;3;1;3;3;1;34;40;;;;;;;;;;;;;;;;;;;;;;;;;;58,2;;;;;;;;;;;;;;;20101109;139
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;140
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;141
37;3;1;3;3;1;32;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;142
37;3;1;3;3;1;48;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;143
37;3;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;144
37;3;1;4;3;1;30;37;;;;;;;;;;;;;;;;;;;;;;;;;;62,15;;;;;;;;;;;;;;;20101109;97
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;98
37;3;1;4;3;1;32;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;99
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;100
37;3;1;4;3;2;36;45;32;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;101
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;102
37;3;1;4;3;3;23;31;18;26;15;20;;;;;;;;;;;;;;;;;;;;;;51;44,55;38,1;;;;;;;;;;;;;20101109;103
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;104
37;3;1;4;3;3;30;42;19;27;9;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;105
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;106
37;3;1;4;3;2;36;46;14;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;107
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;108
37;3;1;4;3;3;37;48;7;12;6;10;;;;;;;;;;;;;;;;;;;;;;63,65;17,8;16,9;;;;;;;;;;;;;20101109;109
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;110
37;3;1;4;3;2;27;33;12;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;111
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;112
37;3;1;4;3;3;30;38;18;27;8;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;113
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;114
37;3;1;4;3;2;36;44;17;24;;;;;;;;;;;;;;;;;;;;;;;;68,6;33,95;;;;;;;;;;;;;;20101109;115
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;116
37;3;1;4;3;1;32;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;117
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;118
37;3;1;4;3;2;28;36;6;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;119
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;120
37;3;1;4;3;3;34;47;12;16;6;11;;;;;;;;;;;;;;;;;;;;;;67,55;30,55;16,5;;;;;;;;;;;;;20101109;121
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;122
37;3;1;4;3;1;36;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;123
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;124
37;3;1;4;3;1;33;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;125
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;126
37;3;1;4;3;2;25;34;22;28;;;;;;;;;;;;;;;;;;;;;;;;52,7;50,7;;;;;;;;;;;;;;20101109;127
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;128
37;3;1;4;3;3;34;47;8;12;21;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;129
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;130
37;3;1;4;3;3;36;47;17;22;11;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;131
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;132
37;3;1;4;3;2;28;32;20;26;;;;;;;;;;;;;;;;;;;;;;;;51,8;26,4;;;;;;;;;;;;;;20101109;133
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;134
37;3;1;4;3;1;27;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;135
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;136
37;3;1;4;3;2;32;43;17;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;137
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;138
37;3;1;4;3;2;30;38;24;32;;;;;;;;;;;;;;;;;;;;;;;;58,25;52,55;;;;;;;;;;;;;;20101109;139
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;140
37;3;1;4;3;2;32;42;28;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;141
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;142
37;3;1;4;3;2;33;41;12;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;143
37;3;1;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;144
37;3;1;5;3;1;29;34;;;;;;;;;;;;;;;;;;;;;;;;;;59,65;;;;;;;;;;;;;;;20101109;97
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;98
37;3;1;5;3;2;28;32;17;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;99
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;100
37;3;1;5;3;2;19;25;16;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;101
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;102
37;3;1;5;3;1;30;35;;;;;;;;;;;;;;;;;;;;;;;;;;57,75;;;;;;;;;;;;;;;20101109;103
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;104
37;3;1;5;3;1;25;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;105
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;106
37;3;1;5;3;1;32;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;107
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;108
37;3;1;5;3;2;27;35;25;32;;;;;;;;;;;;;;;;;;;;;;;;61,7;58,3;;;;;;;;;;;;;;20101109;109
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;110
37;3;1;5;3;1;35;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;111
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;112
37;3;1;5;3;2;25;31;26;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;113
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;114
37;3;1;5;3;1;22;32;;;;;;;;;;;;;;;;;;;;;;;;;;50,45;;;;;;;;;;;;;;;20101109;115
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;116
37;3;1;5;3;1;16;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;117
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;118
37;3;1;5;3;1;22;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;119
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;120
37;3;1;5;3;1;26;34;;;;;;;;;;;;;;;;;;;;;;;;;;59,45;;;;;;;;;;;;;;;20101109;121
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;122
37;3;1;5;3;2;25;35;27;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;123
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;124
37;3;1;5;3;1;31;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;125
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;126
37;3;1;5;3;2;21;27;17;22;;;;;;;;;;;;;;;;;;;;;;;;56,6;44,85;;;;;;;;;;;;;;20101109;127
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;128
37;3;1;5;3;2;22;32;19;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;129
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;130
37;3;1;5;3;2;18;26;6;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;131
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;132
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;133
37;3;1;5;3;2;25;33;20;29;;;;;;;;;;;;;;;;;;;;;;;;50,6;48,1;;;;;;;;;;;;;;20101109;134
37;3;1;5;3;2;24;31;28;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;135
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;136
37;3;1;5;3;2;22;30;22;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;137
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;138
37;3;1;5;3;2;27;35;23;31;;;;;;;;;;;;;;;;;;;;;;;;56,55;55,55;;;;;;;;;;;;;;20101109;139
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;140
37;3;1;5;3;1;28;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;141
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;142
37;3;1;5;3;1;20;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;143
37;3;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;144
37;3;1;1;4;1;38;45;;;;;;;;;;;;;;;;;;;;;;;;;;62,35;;;;;;;;;;;;;;;20101109;145
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;146
37;3;1;1;4;1;26;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;147
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;148
37;3;1;1;4;1;42;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;149
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;150
37;3;1;1;4;1;27;33;;;;;;;;;;;;;;;;;;;;;;;;;;58;;;;;;;;;;;;;;;20101109;151
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;152
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;153
37;3;1;1;4;1;37;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;154
37;3;1;1;4;1;37;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;155
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;156
37;3;1;1;4;1;28;36;;;;;;;;;;;;;;;;;;;;;;;;;;52,95;;;;;;;;;;;;;;;20101109;157
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;158
37;3;1;1;4;1;17;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;159
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;160
37;3;1;1;4;1;37;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;161
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;162
37;3;1;1;4;1;42;56;;;;;;;;;;;;;;;;;;;;;;;;;;67,4;;;;;;;;;;;;;;;20101109;163
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;164
37;3;1;1;4;1;42;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;165
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;166
37;3;1;1;4;1;36;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;167
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;168
37;3;1;1;4;2;54;67;25;36;;;;;;;;;;;;;;;;;;;;;;;;67,25;42,1;;;;;;;;;;;;;;20101109;169
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;170
37;3;1;1;4;1;47;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;171
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;172
37;3;1;1;4;1;39;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;173
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;174
37;3;1;1;4;1;37;50;;;;;;;;;;;;;;;;;;;;;;;;;;54,1;;;;;;;;;;;;;;;20101109;175
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;176
37;3;1;1;4;2;39;49;27;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;177
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;178
37;3;1;1;4;1;31;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;179
37;3;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20101109;180
37;3;1;1;4;1;46;57;;;;;;;;;;;;;;;;;;;;;;;;;;65,9;;;;;;;;;;;;;;;20101109;181
